transaction_id,amount,timestamp,amount_z,anomaly_label
TX000029,4450.92,2026-05-13 17:47:00,-0.6241915077125033,0
TX000030,8313.98,2026-03-23 11:02:00,-0.38092097900509475,0
TX000031,7068.57,2026-06-20 18:08:00,-0.45934884426152195,0
TX000032,943.52,2026-08-25 18:51:00,-0.8450648703805346,0
TX000033,3029.41,2026-03-26 09:59:00,-0.7137090117799701,0
TX000034,14295.06,2026-01-19 19:08:00,-0.004271252145737766,0
TX000035,3004.23,2026-07-12 08:27:00,-0.7152946852908275,0
TX000036,813.63,2026-07-01 08:22:00,-0.8532445023235553,0
TX000037,18808.3,2026-03-01 18:24:00,0.27994340695441206,0
TX000038,1855.82,2026-06-29 22:13:00,-0.7876141180391864,0
TX000039,3547.94,2026-04-13 14:25:00,-0.6810553467448289,0
TX000040,9362.47,2026-01-05 15:39:00,-0.3148938614753564,0
TX000041,15462.22,2026-02-10 20:41:00,0.06922893430907759,0
TX000042,3037.22,2026-08-13 19:17:00,-0.7132171885027742,0
TX000043,5707.76,2026-05-03 02:36:00,-0.5450438549966202,0
TX000044,12235.62,2026-01-13 06:23:00,-0.1339614608510608,0
TX000045,34006.81,2026-02-18 05:49:00,1.2370472477606216,0
TX000046,10024.14,2026-07-27 04:59:00,-0.27322616521129867,0
TX000047,2510.59,2026-08-08 13:11:00,-0.7463809391391045,0
TX000048,2752.7,2026-06-16 20:00:00,-0.7311344175460279,0
TX000049,9053.03,2026-05-08 20:06:00,-0.3343803909114046,0
TX000050,7369.6,2026-07-16 14:17:00,-0.4403919222212763,0
TX000051,2754.39,2026-02-04 04:23:00,-0.7310279922786194,0
TX000052,6308.03,2026-03-13 20:10:00,-0.5072427335366387,0
TX000053,9473.4,2026-04-15 02:50:00,-0.30790820768030464,0
TX000054,3766.69,2026-03-24 00:48:00,-0.6672798868361696,0
TX000055,18702.97,2026-05-24 11:24:00,0.27331040493302206,0
TX000056,3311.19,2026-01-17 13:48:00,-0.6959643302116866,0
TX000057,4409.6,2026-06-10 06:16:00,-0.6267935740138784,0
TX000058,2208.23,2026-03-13 07:00:00,-0.7654216159755949,0
TX000059,7442.31,2026-03-03 20:41:00,-0.43581311678146545,0
TX000060,5143.26,2026-03-07 04:33:00,-0.5805924132523377,0
TX000061,6021.66,2026-03-16 08:46:00,-0.5252764636122629,0
TX000062,4881.7,2026-01-22 20:12:00,-0.5970637700235787,0
TX000063,19828.04,2026-02-19 08:40:00,0.34416003546758384,0
TX000064,1971.8,2026-07-09 07:14:00,-0.780310447912529,0
TX000065,6885.01,2026-06-21 07:48:00,-0.4709082656139037,0
TX000066,13937.63,2026-07-10 04:58:00,-0.0267798813350046,0
TX000067,15729.1,2026-05-01 23:14:00,0.08603531026529714,0
TX000068,7585.21,2026-03-22 16:14:00,-0.42681419919999153,0
TX000069,6251.63,2026-01-23 21:01:00,-0.5107944406856599,0
TX000070,11809.81,2026-07-28 03:30:00,-0.16077622009086087,0
TX000071,2196.76,2026-01-29 19:06:00,-0.7661439223762911,0
TX000072,12776.86,2026-03-29 00:33:00,-0.0998776669266595,0
TX000073,7430.24,2026-05-19 13:42:00,-0.43657320730076843,0
TX000074,11395.18,2026-06-02 14:33:00,-0.18688693525395766,0
TX000075,16464.82,2026-02-20 19:19:00,0.13236619650072048,0
TX000076,11513.39,2026-02-22 11:02:00,-0.1794428341531457,0
TX000077,2653.08,2026-07-22 22:39:00,-0.7374078407053452,0
TX000078,3861.77,2026-08-12 16:23:00,-0.6612923635076423,0
TX000079,15445.33,2026-05-03 22:13:00,0.0681653113703016,0
TX000080,15114.5,2026-02-01 07:51:00,0.047331778105927765,0
TX000081,8263.24,2026-05-06 08:22:00,-0.38411625596859356,0
TX000082,2048.16,2026-08-29 12:50:00,-0.7755017890845278,0
TX000083,14718.08,2026-07-11 04:56:00,0.022367810942541498,0
TX000084,57830.98,2026-07-20 15:30:00,2.737339356067297,0
TX000085,26177.3,2026-01-20 13:36:00,0.7439953569745759,0
TX000086,61240.71,2026-06-07 14:38:00,2.9520620939614823,0
TX000087,8130.06,2026-01-14 19:32:00,-0.39250307082864044,0
TX000088,8917.69,2026-03-13 01:23:00,-0.34290322859843525,0
TX000089,15613.57,2026-06-29 06:28:00,0.07875997822759462,0
TX000090,12225.17,2026-02-21 13:42:00,-0.13461953425012596,0
TX000091,11523.28,2026-06-14 19:33:00,-0.17882002593144672,0
TX000092,15701.49,2026-01-21 15:39:00,0.084296611074083,0
TX000093,7314.59,2026-03-04 18:22:00,-0.4438560961621922,0
TX000094,42161.05,2026-02-07 10:47:00,1.7505485332718747,0
TX000095,13634.13,2026-07-19 02:37:00,-0.04589234799684742,0
TX000096,2931.72,2026-04-21 14:09:00,-0.7198608960244361,0
TX000097,5448.1,2026-01-25 10:21:00,-0.5613955620589401,0
TX000098,6985.26,2026-07-10 09:48:00,-0.4645951691300495,0
TX000099,9757.52,2026-07-17 23:21:00,-0.2900161680494552,0
TX000100,8547.57,2026-01-17 00:57:00,-0.3662109918962319,0
TX000101,19360.59,2026-04-16 02:51:00,0.3147230583964852,0
TX000102,18823.83,2026-02-27 03:21:00,0.2809213858910133,0
TX000103,4672.14,2026-06-07 13:58:00,-0.6102605031822467,0
TX000104,8971.8,2026-02-03 03:25:00,-0.3394957308354294,0
TX000105,2450.18,2026-08-11 19:53:00,-0.7501851701474799,0
TX000106,32529.4,2026-03-27 17:15:00,1.1440095233096395,0
TX000107,5527.05,2026-08-15 11:23:00,-0.5564238017856206,0
TX000108,7934.33,2026-02-26 23:16:00,-0.40482888005342627,0
TX000109,13476.43,2026-07-21 23:56:00,-0.05582327383728429,0
TX000110,14765.04,2026-04-05 17:26:00,0.025325047958818788,0
TX000111,4187.89,2026-01-13 08:38:00,-0.6407554355743303,0
TX000112,18066.19,2026-02-05 03:13:00,0.23321011985582826,0
TX000113,37434.72,2026-08-01 07:14:00,1.4529148444485878,0
TX000114,9386.99,2026-06-23 19:16:00,-0.31334975049496633,0
TX000115,8043.43,2026-01-09 17:54:00,-0.39795846782012456,0
TX000116,15413.95,2026-02-07 15:26:00,0.06618920196717602,0
TX000117,5308.46,2026-08-31 10:38:00,-0.5701891859293181,0
TX000118,24786.69,2026-04-15 16:41:00,0.6564237350153493,0
TX000119,13783.65,2026-04-23 15:00:00,-0.03647654564008054,0
TX000120,7340.72,2026-07-31 08:18:00,-0.4422105977968744,0
TX000121,4883.45,2026-03-16 03:19:00,-0.5969535663443094,0
TX000122,19980.26,2026-02-18 22:48:00,0.35374586635808025,0
TX000123,10648.2,2026-07-22 15:39:00,-0.23392690344856504,0
TX000124,23201.47,2026-08-17 08:47:00,0.5565968341860695,0
TX000125,846.21,2026-02-03 01:53:00,-0.8511928246832163,0
TX000126,5820.06,2026-03-23 20:58:00,-0.5379719274640833,0
TX000127,9757.67,2026-04-28 09:52:00,-0.2900067220198036,0
TX000128,2597.09,2026-07-28 18:09:00,-0.7409337287066519,0
TX000129,30952.62,2026-01-27 09:41:00,1.0447141190820926,0
TX000130,7032.72,2026-07-27 09:16:00,-0.4616064453482668,0
TX000131,45991.98,2026-06-09 22:35:00,1.9917957224278995,0
TX000132,15746.92,2026-06-20 16:22:00,0.08715749858791338,0
TX000133,8952.62,2026-01-04 21:33:00,-0.34070356316022055,0
TX000134,4224.78,2026-04-24 21:49:00,-0.638432342015334,0
TX000135,12135.08,2026-03-12 10:15:00,-0.14029281965890825,0
TX000136,34050.54,2026-06-06 21:17:00,1.2398010802717336,0
TX000137,41336.59,2026-07-19 20:24:00,1.6986293758945334,0
TX000138,19244.21,2026-02-26 21:58:00,0.30739419885742325,0
TX000139,3265.33,2026-08-29 11:25:00,-0.6988522963438517,0
TX000140,6427.14,2026-04-13 10:35:00,-0.4997419562579168,0
TX000141,2546.74,2026-06-15 10:12:00,-0.7441044459930564,0
TX000142,4161.44,2026-06-13 05:20:00,-0.6424210854695717,0
TX000143,3451.64,2026-03-27 20:02:00,-0.6871196977811896,0
TX000144,2775.93,2026-01-10 09:48:00,-0.729671542420642,0
TX000145,2105.22,2026-03-08 05:44:00,-0.7719085194050395,0
TX000146,6605.16,2026-01-26 06:56:00,-0.48853140826733604,0
TX000147,2633.87,2026-04-28 13:03:00,-0.7386175622360667,0
TX000148,5959.52,2026-07-09 06:03:00,-0.5291896388292873,0
TX000149,19149.46,2026-08-10 06:58:00,0.3014274567941297,0
TX000150,5287.06,2026-04-03 14:32:00,-0.5715368194929539,0
TX000151,8880.4,2026-02-20 18:30:00,-0.3452515115698361,0
TX000152,24985.97,2026-01-14 09:58:00,0.6689731002752245,0
TX000153,2097.05,2026-06-11 17:51:00,-0.7724230131533993,0
TX000154,2107.17,2026-04-26 20:52:00,-0.7717857210195679,0
TX000155,12711.22,2026-04-25 15:38:00,-0.10401124950222256,0
TX000156,1326.37,2026-08-11 10:34:00,-0.8209554540329678,0
TX000157,4281.04,2026-05-29 17:34:00,-0.6348894511606544,0
TX000158,5592.44,2026-05-02 17:53:00,-0.5523059625928103,0
TX000159,11774.85,2026-08-08 09:41:00,-0.16297777473500588,0
TX000160,11671.4,2026-02-04 08:39:00,-0.16949238651809534,0
TX000161,13546.7,2026-05-18 18:24:00,-0.051398123813140295,0
TX000162,6189.8,2026-04-20 10:28:00,-0.5146880941080709,0
TX000163,2872.78,2026-08-23 02:16:00,-0.7235725559422252,0
TX000164,5773.76,2026-07-14 11:05:00,-0.5408876019498933,0
TX000165,5633.34,2026-08-13 05:24:00,-0.5497303451744598,0
TX000166,20120.69,2026-05-24 03:17:00,0.362589239317957,0
TX000167,1357.45,2026-07-26 23:50:00,-0.8189982366891455,0
TX000168,5829.68,2026-06-06 13:55:00,-0.5373661220957573,0
TX000169,8479.42,2026-04-01 02:36:00,-0.3705026380346325,0
TX000170,32889.12,2026-04-09 14:49:00,1.1666623618849215,0
TX000171,7164.1,2026-07-02 01:23:00,-0.4533329828440397,0
TX000172,9665.94,2026-03-03 15:59:00,-0.29578328401944387,0
TX000173,12689.46,2026-08-07 03:59:00,-0.10538155353702224,0
TX000174,32691.78,2026-08-26 10:44:00,1.1542351652752076,0
TX000175,15710.93,2026-02-20 23:18:00,0.084891081206827,0
TX000176,5770.48,2026-07-01 03:34:00,-0.5410941551316094,0
TX000177,7367.02,2026-06-01 19:54:00,-0.4405543939312847,0
TX000178,5187.91,2026-02-27 12:36:00,-0.577780645092696,0
TX000179,7772.24,2026-01-16 10:42:00,-0.4150362596950016,0
TX000180,26529.33,2026-08-07 21:25:00,0.7661639290963834,0
TX000181,5526.23,2026-07-27 06:31:00,-0.5564754400810497,0
TX000182,21078.54,2026-01-29 22:05:00,0.4229084359968571,0
TX000183,12205.44,2026-07-06 18:50:00,-0.13586200201697324,0
TX000184,3398.39,2026-05-18 04:12:00,-0.6904730383075262,0
TX000185,11000.43,2026-04-22 22:02:00,-0.2117457366205555,0
TX000186,9383.48,2026-07-02 18:11:00,-0.313570787588815,0
TX000187,3909.69,2026-05-31 00:20:00,-0.6582746719015945,0
TX000188,18065.35,2026-03-25 13:56:00,0.23315722208977901,0
TX000189,6784.63,2026-07-05 11:51:00,-0.4772295486567893,0
TX000190,8257.56,2026-05-07 10:14:00,-0.38447394562473614,0
TX000191,14216.08,2026-06-24 14:07:00,-0.009244901624987643,0
TX000192,3647.67,2026-06-05 18:05:00,-0.6747749964971005,0
TX000193,4829.46,2026-06-01 13:38:00,-0.6003535072835939,0
TX000194,13332.59,2026-02-19 10:34:00,-0.06488138653790859,0
TX000195,21291.04,2026-05-27 23:09:00,0.43629031133669766,0
TX000196,4019.78,2026-01-10 17:31:00,-0.6513419158725919,0
TX000197,4897.84,2026-08-31 03:57:00,-0.5960473772330609,0
TX000198,1685.5,2026-08-27 22:27:00,-0.7983397698409823,0
TX000199,6730.78,2026-03-05 05:36:00,-0.48062067330173247,0
TX000200,8062.15,2026-05-11 23:22:00,-0.39677960331959844,0
TX000201,6271.93,2026-05-09 21:09:00,-0.5095160780061363,0
TX000202,14159.9,2026-02-12 22:38:00,-0.01278275459718644,0
TX000203,2484.76,2026-07-16 01:18:00,-0.748007545445119,0
TX000204,3747.98,2026-03-08 13:47:00,-0.6684581216013857,0
TX000205,16275.18,2026-06-30 12:00:00,0.12042389607979177,0
TX000206,30049.43,2026-02-10 01:43:00,0.9878370556082545,0
TX000207,3712.43,2026-03-04 22:39:00,-0.6706968306288272,0
TX000208,6035.01,2026-03-23 20:15:00,-0.5244357669732658,0
TX000209,519.77,2026-04-21 04:30:00,-0.8717499041464519,0
TX000210,4419.9,2026-03-21 00:56:00,-0.626144946644465,0
TX000211,8037.03,2026-08-21 03:45:00,-0.39836149841859514,0
TX000212,12262.65,2026-08-13 06:40:00,-0.13225928630783318,0
TX000213,7629.25,2026-06-24 09:36:00,-0.42404084489426647,0
TX000214,4440.05,2026-08-21 10:12:00,-0.624876029994593,0
TX000215,2538.12,2026-08-14 20:50:00,-0.7446472778303713,0
TX000216,2195.18,2026-04-22 03:10:00,-0.7662434205552885,0
TX000217,4397.36,2026-06-30 21:42:00,-0.6275643700334533,0
TX000218,12798.17,2026-03-01 04:32:00,-0.09853570098081482,0
TX000219,4847.78,2026-05-30 02:02:00,-0.5991998321954721,0
TX000220,18507.31,2026-01-11 19:11:00,0.260989003855407,0
TX000221,7581.46,2026-01-20 13:53:00,-0.4270503499412828,0
TX000222,22105.87,2026-08-10 17:49:00,0.48760303361040225,0
TX000223,29272.8,2026-07-08 06:56:00,0.9389299222191705,0
TX000224,5538.98,2026-03-25 04:02:00,-0.5556725275606592,0
TX000225,3659.59,2026-01-11 07:25:00,-0.6740243520074493,0
TX000226,37747.67,2026-03-31 22:21:00,1.4726224109784845,0
TX000227,28220.53,2026-08-20 14:02:00,0.8726647647422104,0
TX000228,8249.2,2026-06-29 04:13:00,-0.3850004043439882,0
TX000229,43082.12,2026-06-21 02:14:00,1.8085515634801894,0
TX000230,3792.32,2026-02-07 17:21:00,-0.6656658752363573,0
TX000231,2292.4,2026-03-29 07:18:00,-0.7601211338703978,0
TX000232,14748.54,2026-08-21 13:43:00,0.024285984697137053,0
TX000233,17236.44,2026-05-13 02:46:00,0.1809578324994392,0
TX000234,3520.34,2026-07-09 15:26:00,-0.682793416200733,0
TX000235,64515.97,2026-03-14 03:41:00,3.1583167811406168,1
TX000236,5004.56,2026-08-07 04:47:00,-0.5893268420035654,0
TX000237,5787.96,2026-07-08 14:20:00,-0.5399933778095368,0
TX000238,17249.68,2026-04-28 20:00:00,0.18179160205002515,0
TX000239,12348.61,2026-01-25 13:14:00,-0.12684608158212635,0
TX000240,931.27,2026-03-02 23:55:00,-0.8458362961354196,0
TX000241,94172.3,2026-07-31 01:30:00,5.025880598068489,1
TX000242,2841.07,2026-05-20 22:08:00,-0.7255694466105846,0
TX000243,1598.99,2026-01-24 11:34:00,-0.8037876100087451,0
TX000244,25340.19,2026-05-19 03:19:00,0.6912795844299457,0
TX000245,30433.59,2026-04-03 07:20:00,1.0120289672814458,0
TX000246,25444.35,2026-04-26 12:48:00,0.697838907420053,0
TX000247,5822.98,2026-08-10 21:59:00,-0.5377880447535311,0
TX000248,11565.56,2026-03-16 14:57:00,-0.1761575050403011,0
TX000249,12091.71,2026-04-05 12:12:00,-0.143023981698856,0
TX000250,26397.34,2026-04-17 23:41:00,0.7578520527382395,0
TX000251,7583.64,2026-07-15 12:06:00,-0.4269130676436788,0
TX000252,14048.87,2026-08-08 10:07:00,-0.019774705745339276,0
TX000253,6692.84,2026-03-30 05:24:00,-0.4830098890682903,0
TX000254,10601.33,2026-06-18 09:39:00,-0.23687847284705132,0
TX000255,8034.41,2026-06-01 15:04:00,-0.39852648906984395,0
TX000256,5051.52,2026-08-03 18:25:00,-0.5863696049872882,0
TX000257,9813.26,2026-04-19 15:57:00,-0.28650602343090126,0
TX000258,7834.26,2026-07-12 18:24:00,-0.41113064130169846,0
TX000259,3374.43,2026-02-26 14:28:00,-0.6919818841105501,0
TX000260,4185.21,2026-05-01 20:13:00,-0.6409242046374398,0
TX000261,8484.59,2026-03-23 08:35:00,-0.3701770648793056,0
TX000262,25911.89,2026-02-24 03:28:00,0.7272815521089426,0
TX000263,3612.32,2026-05-11 10:38:00,-0.6770011108183399,0
TX000264,7031.82,2026-08-17 13:49:00,-0.4616631215261767,0
TX000265,9433.62,2026-01-14 16:35:00,-0.3104132947439227,0
TX000266,19413.81,2026-08-16 16:25:00,0.31807450971689144,0
TX000267,42929.4,2026-03-23 11:25:00,1.7989342458241873,0
TX000268,5517.52,2026-06-19 05:34:00,-0.5570239395361555,0
TX000269,10117.9,2026-01-15 05:45:00,-0.26732176694370596,0
TX000270,8697.66,2026-03-19 17:09:00,-0.3567592946267888,0
TX000271,8940.39,2026-04-09 01:06:00,-0.34147372944448534,0
TX000272,3172.04,2026-04-14 17:29:00,-0.7047270970518693,0
TX000273,15388.12,2026-07-27 21:23:00,0.06456259566116153,0
TX000274,10725.38,2026-02-17 18:29:00,-0.22906660632513506,0
TX000275,6223.54,2026-05-27 08:05:00,-0.5125633671717593,0
TX000276,6404.83,2026-06-02 10:06:00,-0.5011468957347726,0
TX000277,4379.16,2026-04-12 01:57:00,-0.6287104882978537,0
TX000278,4996.35,2026-04-21 12:41:00,-0.5898438546931658,0
TX000279,11918.44,2026-08-30 02:44:00,-0.15393540541713432,0
TX000280,5204.5,2026-04-02 12:38:00,-0.5767359142132232,0
TX000281,9761.2,2026-07-23 20:23:00,-0.28978442545533467,0
TX000282,7979.13,2026-05-09 23:02:00,-0.40200766586413283,0
TX000283,21137.3,2026-06-05 18:39:00,0.4266087606790642,0
TX000284,23814.04,2026-08-23 09:18:00,0.5951725300774865,0
TX000285,3722.1,2026-05-21 09:20:00,-0.6700878765839506,0
TX000286,3894.02,2026-06-21 15:19:00,-0.6592614671325371,0
TX000287,9602.21,2026-06-16 05:41:00,-0.2997965871507759,0
TX000288,12400.29,2026-05-08 16:09:00,-0.1235916094994771,0
TX000289,9951.68,2026-03-30 23:15:00,-0.2777892272683567,0
TX000290,10796.67,2026-08-09 23:43:00,-0.22457722329935978,0
TX000291,6426.24,2026-08-04 04:52:00,-0.49979863243582673,0
TX000292,14071.91,2026-02-14 02:23:00,-0.018323795590845567,0
TX000293,12152.61,2026-08-31 09:24:00,-0.13918889366028514,0
TX000294,1541.67,2026-05-12 03:39:00,-0.8073972528062965,0
TX000295,7813.49,2026-05-27 13:02:00,-0.41243860154079726,0
TX000296,15994.61,2026-06-27 15:40:00,0.10275541248403153,0
TX000297,7622.64,2026-06-02 04:38:00,-0.42445709993424924,0
TX000298,26892.82,2026-02-21 16:25:00,0.7890541778835768,0
TX000299,26766.91,2026-05-05 10:29:00,0.7811251805939801,0
TX000300,2822.11,2026-05-19 03:05:00,-0.7267634247585534,0
TX000301,2399.47,2026-04-08 01:26:00,-0.7533785579050485,0
TX000302,5296.13,2026-04-27 06:38:00,-0.570965649566684,0
TX000303,8029.94,2026-04-03 11:59:00,-0.3988079807534632,0
TX000304,3420.0,2026-07-27 00:19:00,-0.6891121803023781,0
TX000305,8338.9,2026-05-24 05:11:00,-0.37935167861230024,0
TX000306,24234.68,2026-06-10 15:10:00,0.6216617161619595,0
TX000307,13397.33,2026-06-28 12:17:00,-0.06080448014025554,0
TX000308,7579.27,2026-04-15 18:24:00,-0.42718826197419696,0
TX000309,8597.49,2026-08-24 21:21:00,-0.3630673532281621,0
TX000310,4368.74,2026-07-03 03:42:00,-0.6293666724909885,0
TX000311,10248.13,2026-08-09 02:23:00,-0.2591207240001416,0
TX000312,5166.61,2026-01-05 18:13:00,-0.5791219813032307,0
TX000313,3815.07,2026-05-10 09:39:00,-0.6642332274058568,0
TX000314,12090.77,2026-02-22 10:54:00,-0.14308317681800625,0
TX000315,5399.65,2026-04-30 03:30:00,-0.5644466296364238,0
TX000316,7467.4,2026-04-18 22:44:00,-0.43423311088839917,0
TX000317,38045.9,2026-03-01 00:56:00,1.4914030071318993,0
TX000318,7223.5,2026-06-07 06:09:00,-0.4495923551019855,0
TX000319,2651.01,2026-06-23 10:11:00,-0.737538195914538,0
TX000320,6535.22,2026-08-21 08:16:00,-0.49293577702624636,0
TX000321,7657.56,2026-08-18 12:16:00,-0.42225806423134465,0
TX000322,11870.72,2026-05-31 00:39:00,-0.15694050231698,0
TX000323,34736.18,2026-06-05 20:44:00,1.2829782520741253,0
TX000324,10984.41,2026-01-10 12:18:00,-0.212754572587352,0
TX000325,4445.5,2026-07-14 02:39:00,-0.624532824250583,0
TX000326,4163.35,2026-02-24 11:31:00,-0.6423008060253407,0
TX000327,7542.65,2026-06-27 11:17:00,-0.42949435267982033,0
TX000328,4907.92,2026-05-01 18:59:00,-0.5954126040404698,0
TX000329,3860.04,2026-06-08 04:40:00,-0.6614013077162915,0
TX000330,7483.6,2026-08-14 08:46:00,-0.4332129396860207,0
TX000331,4031.12,2026-08-09 22:44:00,-0.650627796030927,0
TX000332,2504.17,2026-05-07 21:52:00,-0.7467852292081952,0
TX000333,12650.92,2026-08-25 23:33:00,-0.10780855342218666,0
TX000334,45257.83,2026-01-06 20:44:00,1.9455637046361631,0
TX000335,1787.96,2026-02-05 07:52:00,-0.7918875018535937,0
TX000336,28785.5,2026-08-28 22:08:00,0.9082429205575032,0
TX000337,11196.51,2026-06-02 09:23:00,-0.19939788665991584,0
TX000338,4825.13,2026-05-05 16:49:00,-0.6006261826728717,0
TX000339,20067.1,2026-03-29 08:38:00,0.35921448779107673,0
TX000340,2634.17,2026-06-03 05:35:00,-0.7385986701767634,0
TX000341,7091.25,2026-04-10 08:54:00,-0.4579206045781921,0
TX000342,4821.26,2026-01-03 05:43:00,-0.6008698902378843,0
TX000343,4375.13,2026-06-06 16:43:00,-0.6289642716278282,0
TX000344,5288.71,2026-05-21 22:35:00,-0.5714329131667857,0
TX000345,15141.32,2026-03-05 15:40:00,0.049020728207643145,0
TX000346,17005.33,2026-08-09 10:36:00,0.1664040197474839,0
TX000347,12562.96,2026-04-19 06:03:00,-0.11334770520991554,0
TX000348,2939.73,2026-07-28 18:40:00,-0.719356478041038,0
TX000349,5896.16,2026-08-02 10:57:00,-0.5331796417541451,0
TX000350,9721.97,2026-07-10 03:30:00,-0.29225487707689685,0
TX000351,8171.19,2026-05-26 19:16:00,-0.38991296949815746,0
TX000352,13471.99,2026-07-30 23:49:00,-0.05610287631497323,0
TX000353,16992.32,2026-01-11 20:57:00,0.1655847341090305,0
TX000354,2541.98,2026-02-12 07:14:00,-0.7444042000006689,0
TX000355,8694.02,2026-07-21 03:42:00,-0.3569885182796688,0
TX000356,3899.93,2026-03-02 21:46:00,-0.6588892935642621,0
TX000357,6530.44,2026-06-11 00:23:00,-0.49323679050447905,0
TX000358,1612.27,2026-01-12 03:29:00,-0.8029513215169188,0
TX000359,8608.96,2026-04-25 09:49:00,-0.36234504682746577,0
TX000360,17439.3,2026-02-09 22:51:00,0.1937326430003336,0
TX000361,10638.75,2026-03-08 16:41:00,-0.23452200331661915,0
TX000362,27425.14,2026-03-17 05:33:00,0.8225762479113599,0
TX000363,20077.8,2026-07-26 02:31:00,0.3598883045728946,0
TX000364,19260.55,2026-08-09 17:10:00,0.30842318635414323,0
TX000365,3196.08,2026-04-16 13:59:00,-0.7032132133663644,0
TX000366,8833.0,2026-08-22 10:39:00,-0.3482364569397581,0
TX000367,12742.12,2026-05-04 22:33:00,-0.10206536739398211,0
TX000368,12946.41,2026-01-16 11:50:00,-0.08920050474374208,0
TX000369,7086.28,2026-03-31 04:40:00,-0.45823358302731687,0
TX000370,36959.78,2026-07-31 05:44:00,1.4230061956302165,0
TX000371,11497.71,2026-06-09 14:24:00,-0.18043025911939845,0
TX000372,48111.96,2026-04-23 23:56:00,2.125298348700629,0
TX000373,4308.55,2026-01-06 21:21:00,-0.6331570493225414,0
TX000374,10752.38,2026-02-26 04:13:00,-0.22736632098783766,0
TX000375,8122.44,2026-02-23 21:35:00,-0.39298292913494437,0
TX000376,2246.34,2026-07-07 04:59:00,-0.763021694708765,0
TX000377,12353.03,2026-04-07 17:17:00,-0.12656773857505765,0
TX000378,5813.87,2026-07-25 11:50:00,-0.5383617336210414,0
TX000379,12276.71,2026-07-01 01:02:00,-0.13137387846181836,0
TX000380,5733.72,2026-07-20 18:23:00,-0.5434090621315744,0
TX000381,8437.38,2026-04-22 18:30:00,-0.3731500452783356,0
TX000382,3298.31,2026-04-30 17:33:00,-0.6967754292911085,0
TX000383,3756.13,2026-08-23 13:22:00,-0.667944887323646,0
TX000384,5104.25,2026-06-11 05:56:00,-0.5830490106970774,0
TX000385,3280.1,2026-04-07 10:04:00,-0.697922177290819,0
TX000386,2473.06,2026-06-25 04:00:00,-0.748744335757948,0
TX000387,795.46,2026-08-30 20:17:00,-0.8543887313820253,0
TX000388,1416.3,2026-05-03 21:21:00,-0.8152922443891474,0
TX000389,15235.89,2026-06-22 13:32:00,0.05497613503535474,0
TX000390,7547.83,2026-08-01 21:57:00,-0.4291681497891833,0
TX000391,108221.84,2026-05-01 18:31:00,5.910629740948973,1
TX000392,7981.42,2026-04-14 10:57:00,-0.4018634564781176,0
TX000393,3876.67,2026-07-19 18:24:00,-0.6603540578955782,0
TX000394,18838.94,2026-07-10 01:37:00,0.2818729159445895,0
TX000395,12947.15,2026-08-20 22:48:00,-0.08915390433079394,0
TX000396,45161.64,2026-03-15 17:06:00,1.9395062806882137,0
TX000397,27533.2,2026-06-27 02:01:00,0.8293811676724102,0
TX000398,8878.57,2026-05-16 11:59:00,-0.3453667531315862,0
TX000399,5382.42,2026-07-02 00:07:00,-0.5655316635757436,0
TX000400,3667.79,2026-01-29 06:27:00,-0.6735079690531589,0
TX000401,27227.89,2026-01-19 23:19:00,0.8101547189194374,0
TX000402,17172.4,2026-04-10 16:50:00,0.17692500757349403,0
